	pred	comp_type	is_correct	target_link	pred_link	target_type	pred_type
archiv_kammer	archiv_kammer	common	True	_	_	concatenation	concatenation
mark_radikal	mark_radikal	common	True	_	_	concatenation	concatenation
spende_bescheinigung	spende_bescheinigung	common	True	_	_	concatenation	concatenation
karton_plastik		common	False	_	none	concatenation	none
gehäuse_ersatz		common	False	_	none	concatenation	none
reise_kredit	reise_kredit	common	True	_	_	concatenation	concatenation
pech_moment	pech_moment	common	True	_	_	concatenation	concatenation
balkon_grille	balkon_grille	common	True	_	_	concatenation	concatenation
boden_abdruck	boden_abdruck	common	True	_	_	concatenation	concatenation
ziel_härte	ziel_härte	common	True	_	_	concatenation	concatenation
kapsel_perforation	kapsel_perforation	common	True	_	_	concatenation	concatenation
schaum_pistole	schaum_pistole	common	True	_	_	concatenation	concatenation
verdienst_vorstellung	verdienst_vorstellung	common	True	_	_	concatenation	concatenation
meister_solist	meister_solist	common	True	_	_	concatenation	concatenation
netzwerk_detail	netzwerk_detail	common	True	_	_	concatenation	concatenation
gold_deckel	gold_deckel	common	True	_	_	concatenation	concatenation
elektro_griller	elektro_griller	common	True	_	_	concatenation	concatenation
sportwagen_tochter	sportwagen_tochter	common	True	_	_	concatenation	concatenation
musik_traum	musik_traum	common	True	_	_	concatenation	concatenation
schweizer_haus		common	False	_	none	concatenation	none
wunsch_architekt	wunsch_architekt	common	True	_	_	concatenation	concatenation
werkstatt_dach	werkstatt_dach	common	True	_	_	concatenation	concatenation
zivildienst_erfahrung	Zivildiensterfahrung	common	False	_	none	concatenation	none
marmor_vertäfelung	marmor_vertäfelung	common	True	_	_	concatenation	concatenation
kammer_linse	kammer_linse	common	True	_	_	concatenation	concatenation
jahrtausend_rückblick	jahrtausend_rückblick	common	True	_	_	concatenation	concatenation
wal_lücke		common	False	_	none	concatenation	none
geld_lobby	geld_lobby	common	True	_	_	concatenation	concatenation
darm_paket		common	False	_	none	concatenation	none
offizier_lehrgang	offizier_lehrgang	common	True	_	_	concatenation	concatenation
porträt_skizze		common	False	_	none	concatenation	none
hobby_schreiberin	hobby_schreiberin	common	True	_	_	concatenation	concatenation
praxis_raeum	Praxisraeum	common	False	_	none	concatenation	none
darm_stabilität	darm_stabilität	common	True	_	_	concatenation	concatenation
fitness_ball	fitness_ball	common	True	_	_	concatenation	concatenation
panorama_abschnitt	panorama_abschnitt	common	True	_	_	concatenation	concatenation
aal_verlust	aal_verlust	common	True	_	_	concatenation	concatenation
ausschluss_diagnose	ausschluss_diagnose	common	True	_	_	concatenation	concatenation
bediener_eingriff	bediener_eingriff	common	True	_	_	concatenation	concatenation
brett_stadt	brett_stadt	common	True	_	_	concatenation	concatenation
teil_plagiat	teil_plagiat	common	True	_	_	concatenation	concatenation
nebel_schutz		common	False	_	none	concatenation	none
stifter_lauf	stifter_lauf	common	True	_	_	concatenation	concatenation
militär_design	militär_design	common	True	_	_	concatenation	concatenation
gepäck_träger	gepäck_träger	common	True	_	_	concatenation	concatenation
porträt_lithographie	porträt_lithographie	common	True	_	_	concatenation	concatenation
teil_kalender	teil_kalender	common	True	_	_	concatenation	concatenation
last_konzentration	last_konzentration	common	True	_	_	concatenation	concatenation
jugend_boot	jugend_boot	common	True	_	_	concatenation	concatenation
zweirad_treff	zweirad_treff	common	True	_	_	concatenation	concatenation
lob_artikel	lob_artikel	common	True	_	_	concatenation	concatenation
haus_hoheit	Haushoheit	common	False	_	none	concatenation	none
deck_tod	deck_tod	common	True	_	_	concatenation	concatenation
yoga_haus	yoga_haus	common	True	_	_	concatenation	concatenation
öko_frau	öko_frau	common	True	_	_	concatenation	concatenation
fun_veranstaltung	fun_veranstaltung	common	True	_	_	concatenation	concatenation
tafel_jura	tafel_jura	common	True	_	_	concatenation	concatenation
display_anwendung	display_anwendung	common	True	_	_	concatenation	concatenation
damm_trasse	damm_trasse	common	True	_	_	concatenation	concatenation
genre_skizze	genre_skizze	common	True	_	_	concatenation	concatenation
bein_muckis	bein_muckis	common	True	_	_	concatenation	concatenation
teil_kondensation	teil_kondensation	common	True	_	_	concatenation	concatenation
archiv_festigkeit	archiv_festigkeit	common	True	_	_	concatenation	concatenation
fracht_liste		common	False	_	none	concatenation	none
apfel_gelee		common	False	_	none	concatenation	none
designer_lampe	designer_lampe	common	True	_	_	concatenation	concatenation
satire_format	satire_format	common	True	_	_	concatenation	concatenation
abfall_transporteur	abfall_transporteur	common	True	_	_	concatenation	concatenation
eis_mission	eis_mission	common	True	_	_	concatenation	concatenation
wechselkurs_anpassung	wechselkurs_anpassung	common	True	_	_	concatenation	concatenation
zusatz_wirkung	zusatz_wirkung	common	True	_	_	concatenation	concatenation
ersatz_leder	ersatz_leder	common	True	_	_	concatenation	concatenation
warenhaus_kredit	warenhaus_kredit	common	True	_	_	concatenation	concatenation
vorhersage_formel	vorhersage_formel	common	True	_	_	concatenation	concatenation
auswanderer_sendung	auswanderer_sendung	common	True	_	_	concatenation	concatenation
bürgermeister_funktion	bürgermeister_funktion	common	True	_	_	concatenation	concatenation
mutter_elch	mutter_elch	common	True	_	_	concatenation	concatenation
schlüssel_bedingung	schlüssel_bedingung	common	True	_	_	concatenation	concatenation
video_stoff	video_stoff	common	True	_	_	concatenation	concatenation
grafik_argument		common	False	_	none	concatenation	none
wahl_technik	wahl_technik	common	True	_	_	concatenation	concatenation
ersatz_karriere	ersatz_karriere	common	True	_	_	concatenation	concatenation
richter_meier	richter_meier	common	True	_	_	concatenation	concatenation
anleihe_portfolio	anleihe_portfolio	common	True	_	_	concatenation	concatenation
fels_spalter	fels_spalter	common	True	_	_	concatenation	concatenation
funk_literatur	funk_literatur	common	True	_	_	concatenation	concatenation
gewinn_walze	gewinn_walze	common	True	_	_	concatenation	concatenation
schweiß_auftrag	schweiß_auftrag	common	True	_	_	concatenation	concatenation
ding_weite	ding_weite	common	True	_	_	concatenation	concatenation
tennis_spaß	tennis_spaß	common	True	_	_	concatenation	concatenation
ferien_charakter	ferien_charakter	common	True	_	_	concatenation	concatenation
schloss_therme	schloss_therme	common	True	_	_	concatenation	concatenation
jury_klasse	jury_klasse	common	True	_	_	concatenation	concatenation
welt_spannung	welt_spannung	common	True	_	_	concatenation	concatenation
hochdruck_sumpf	hochdruck_sumpf	common	True	_	_	concatenation	concatenation
monitor_befehl	monitor_befehl	common	True	_	_	concatenation	concatenation
image_verbesserung	image_verbesserung	common	True	_	_	concatenation	concatenation
koch_profi	koch_profi	common	True	_	_	concatenation	concatenation
gärtner_tugend	gärtner_tugend	common	True	_	_	concatenation	concatenation
finanz_präsident	finanz_präsident	common	True	_	_	concatenation	concatenation
studio_mischer		common	False	_	none	concatenation	none
referenz_suche	referenz_suche	common	True	_	_	concatenation	concatenation
wal_kopf	wal_kopf	common	True	_	_	concatenation	concatenation
schlitz_fräsung	schlitz_fräsung	common	True	_	_	concatenation	concatenation
engel_gebet	engel_gebet	common	True	_	_	concatenation	concatenation
horn_kluft	horn_kluft	common	True	_	_	concatenation	concatenation
öko_lyrik	öko_lyrik	common	True	_	_	concatenation	concatenation
stress_menge	stress_menge	common	True	_	_	concatenation	concatenation
gewinn_zuschlag	gewinn_zuschlag	common	True	_	_	concatenation	concatenation
protokoll_vorlage	protokoll_vorlage	common	True	_	_	concatenation	concatenation
rhythmus_meister	rhythmus_meister	common	True	_	_	concatenation	concatenation
sitzplatz_gast	sitzplatz_gast	common	True	_	_	concatenation	concatenation
lied_übergang	lied_übergang	common	True	_	_	concatenation	concatenation
drachen_kamm	drache_+n_kamm	common	False	_	_+n_	concatenation	addition
camping_krempel	camping_krempel	common	True	_	_	concatenation	concatenation
probe_skript	probe_skript	common	True	_	_	concatenation	concatenation
theater_genie	theater_genie	common	True	_	_	concatenation	concatenation
liga_absteiger	liga_absteiger	common	True	_	_	concatenation	concatenation
propaganda_plan	propaganda_plan	common	True	_	_	concatenation	concatenation
gitter_körper	gitter_körper	common	True	_	_	concatenation	concatenation
busch_weide	busch_weide	common	True	_	_	concatenation	concatenation
hof_zug	hof_zug	common	True	_	_	concatenation	concatenation
wurf_art	wurf_art	common	True	_	_	concatenation	concatenation
kegel_stand	kegel_stand	common	True	_	_	concatenation	concatenation
rock_märchen	rock_märchen	common	True	_	_	concatenation	concatenation
freizeit_spielchen	freizeit_spielchen	common	True	_	_	concatenation	concatenation
knorpel_versorgung	knorpel_versorgung	common	True	_	_	concatenation	concatenation
baum_magie		common	False	_	none	concatenation	none
auslage_tisch	auslage_tisch	common	True	_	_	concatenation	concatenation
winter_angler	winter_angler	common	True	_	_	concatenation	concatenation
gast_fahrkarte	gast_fahrkarte	common	True	_	_	concatenation	concatenation
paddel_bericht	paddel_bericht	common	True	_	_	concatenation	concatenation
mono_fernseher	mono_fernseher	common	True	_	_	concatenation	concatenation
regenwald_frucht	regenwald_frucht	common	True	_	_	concatenation	concatenation
mauer_höhle	mauer_höhle	common	True	_	_	concatenation	concatenation
schlager_musik	schlager_musik	common	True	_	_	concatenation	concatenation
sound_debatte	sound_debatte	common	True	_	_	concatenation	concatenation
flugzeug_sitz	Flugzeugsitz	common	False	_	none	concatenation	none
freiland_deposition	freiland_deposition	common	True	_	_	concatenation	concatenation
harmonie_brei	harmonie_brei	common	True	_	_	concatenation	concatenation
frühling_+s_tisch	frühling_+s_tisch	common	True	_+s_	_+s_	addition	addition
monat_+s_woche	monat_+s_woche	common	True	_+s_	_+s_	addition	addition
wirklichkeit_+s_klötzchen	wirklichkeit_+s_klötzchen	common	True	_+s_	_+s_	addition	addition
platzierung_+s_form	platzierung_+s_form	common	True	_+s_	_+s_	addition	addition
bereich_+s_ausschuss	bereich_+s_ausschuss	common	True	_+s_	_+s_	addition	addition
krieger_+s_mann	krieger_+s_mann	common	True	_+s_	_+s_	addition	addition
torsion_+s_effekt		common	False	_+s_	none	addition	none
verbindung_+s_plan	verbindung_+s_plan	common	True	_+s_	_+s_	addition	addition
funktionär_+s_diktatur	funktionär_+s_diktatur	common	True	_+s_	_+s_	addition	addition
verlag_+s_promotion	verlag_+s_promotion	common	True	_+s_	_+s_	addition	addition
rationalität_+s_fiktion	rationalität_+s_fiktion	common	True	_+s_	_+s_	addition	addition
tagung_+s_zentrum	tagung_+s_zentrum	common	True	_+s_	_+s_	addition	addition
kriminalität_+s_anteil	kriminalität_+s_anteil	common	True	_+s_	_+s_	addition	addition
alter_+s_potenzial	alter_+s_potenzial	common	True	_+s_	_+s_	addition	addition
ort_+s_bewegung	ort_+s_bewegung	common	True	_+s_	_+s_	addition	addition
alter_+s_reserve	alter_+s_reserve	common	True	_+s_	_+s_	addition	addition
belichtung_+s_möglichkeit	belichtung_+s_möglichkeit	common	True	_+s_	_+s_	addition	addition
rettung_+s_pfeil	rettung_+s_pfeil	common	True	_+s_	_+s_	addition	addition
leben_+s_panorama		common	False	_+s_	none	addition	none
vernichtung_+s_friede	vernichtung_+s_friede	common	True	_+s_	_+s_	addition	addition
redaktion_+s_anfrage	redaktion_+s_anfrage	common	True	_+s_	_+s_	addition	addition
beschäftigung_+s_kasten	beschäftigung_+s_kasten	common	True	_+s_	_+s_	addition	addition
liebling_+s_ton	liebling_+s_ton	common	True	_+s_	_+s_	addition	addition
gesinnung_+s_datei	gesinnung_+s_datei	common	True	_+s_	_+s_	addition	addition
werk_+s_struktur	werk_+s_struktur	common	True	_+s_	_+s_	addition	addition
vorrat_+s_gesellschaft	vorrat_+s_gesellschaft	common	True	_+s_	_+s_	addition	addition
arbeit_+s_formation	arbeit_+s_formation	common	True	_+s_	_+s_	addition	addition
gewicht_+s_verhältnis		common	False	_+s_	none	addition	none
trennung_+s_koeffizient	trennung_+s_koeffizient	common	True	_+s_	_+s_	addition	addition
vernichtung_+s_aktion	vernichtung_+s_aktion	common	True	_+s_	_+s_	addition	addition
regierung_+s_anwalt	regierung_+s_anwalt	common	True	_+s_	_+s_	addition	addition
verlängerung_+s_tag	Verlängerungstag	common	False	_+s_	none	addition	none
benachrichtigung_+s_konzept	benachrichtigung_+s_konzept	common	True	_+s_	_+s_	addition	addition
empfang_+s_messung	empfang_+s_messung	common	True	_+s_	_+s_	addition	addition
bewegung_+s_seite	bewegung_+s_seite	common	True	_+s_	_+s_	addition	addition
pruefung_+s_verband		common	False	_+s_	none	addition	none
arbeit_+s_status	arbeit_+s_status	common	True	_+s_	_+s_	addition	addition
beschäftigung_+s_einsatz	beschäftigung_+s_einsatz	common	True	_+s_	_+s_	addition	addition
erfolg_+s_argument		common	False	_+s_	none	addition	none
haftung_+s_kapital	haftung_+s_kapital	common	True	_+s_	_+s_	addition	addition
exposition_+s_pfad	exposition_+s_pfad	common	True	_+s_	_+s_	addition	addition
unglück_+s_straße	unglück_+s_straße	common	True	_+s_	_+s_	addition	addition
regierung_+s_uebernahme		common	False	_+s_	none	addition	none
sieg_+es_lied	sieg_+es_lied	common	True	_+s_	_+s_	addition	addition
übung_+s_platz	übung_+s_platz	common	True	_+s_	_+s_	addition	addition
angebot_+s_hinweis	angebot_+s_hinweis	common	True	_+s_	_+s_	addition	addition
konstruktion_+s_wissen	konstruktion_+s_wissen	common	True	_+s_	_+s_	addition	addition
telekommunikation_+s_professor	telekommunikation_+s_professor	common	True	_+s_	_+s_	addition	addition
sicherheit_+s_luecke		common	False	_+s_	none	addition	none
kleidung_+s_reform	kleidung_+s_reform	common	True	_+s_	_+s_	addition	addition
gefühl_+s_krise	gefühl_+s_krise	common	True	_+s_	_+s_	addition	addition
besichtigung_+s_liste	besichtigung_+s_liste	common	True	_+s_	_+s_	addition	addition
spannung_+s_umschaltung	spannung_+s_umschaltung	common	True	_+s_	_+s_	addition	addition
dienstleistung_+s_gehalt	dienstleistung_+s_gehalt	common	True	_+s_	_+s_	addition	addition
identifikation_+s_rahmen	identifikation_+s_rahmen	common	True	_+s_	_+s_	addition	addition
wirkung_+s_zyklus	wirkung_+s_zyklus	common	True	_+s_	_+s_	addition	addition
aufmerksamkeit_+s_räuber		common	False	_+s_	none	addition	none
zwang_+s_parfümierung	zwang_+s_parfümierung	common	True	_+s_	_+s_	addition	addition
beruhigung_+s_placebo	beruhigung_+s_placebo	common	True	_+s_	_+s_	addition	addition
verkehr_+s_konjunktur	verkehr_+s_konjunktur	common	True	_+s_	_+s_	addition	addition
mittag_+s_wind	mittag_+s_wind	common	True	_+s_	_+s_	addition	addition
weisheit_+s_vogel	weisheit_+s_vogel	common	True	_+s_	_+s_	addition	addition
skalierung_+s_eigenschaft	skalierung_+s_eigenschaft	common	True	_+s_	_+s_	addition	addition
zahlung_+s_sicherung	zahlung_+s_sicherung	common	True	_+s_	_+s_	addition	addition
bergwerk_+s_leute		common	False	_+s_	none	addition	none
stimmung_+s_bildung	stimmung_+s_bildung	common	True	_+s_	_+s_	addition	addition
sicherheit_+s_gewahrsam	sicherheit_+s_gewahrsam	common	True	_+s_	_+s_	addition	addition
sachverhalt_+s_beurteilung	sachverhalt_+s_beurteilung	common	True	_+s_	_+s_	addition	addition
ausrüstung_+s_art	ausrüstung_+s_art	common	True	_+s_	_+s_	addition	addition
kürzung_+s_vereinbarung	kürzung_+s_vereinbarung	common	True	_+s_	_+s_	addition	addition
selektion_+s_pool	selektion_+s_pool	common	True	_+s_	_+s_	addition	addition
einheit_+s_straße	einheit_+s_straße	common	True	_+s_	_+s_	addition	addition
verfolgung_+s_geist	verfolgung_+s_geist	common	True	_+s_	_+s_	addition	addition
behandlung_+s_bedürfnis	behandlung_+s_bedürfnis	common	True	_+s_	_+s_	addition	addition
virtualisierung_+s_szenarium	virtualisierung_+s_szenarium	common	True	_+s_	_+s_	addition	addition
aktionär_+s_hand	aktionär_+s_hand	common	True	_+s_	_+s_	addition	addition
artikulation_+s_ort	artikulation_+s_ort	common	True	_+s_	_+s_	addition	addition
währung_+s_region		common	False	_+s_	none	addition	none
begriff_+s_trias		common	False	_+s_	none	addition	none
aufklärung_+s_ausstattung	aufklärung_+s_ausstattung	common	True	_+s_	_+s_	addition	addition
verpflegung_+s_auto	verpflegung_+s_auto	common	True	_+s_	_+s_	addition	addition
querschnitt_+s_ressort	querschnitt_+s_ressort	common	True	_+s_	_+s_	addition	addition
haushalt_+s_vermögen	haushalt_+s_vermögen	common	True	_+s_	_+s_	addition	addition
eis_+es_heim		common	False	_+s_	none	addition	none
patenschaft_+s_anlage	patenschaft_+s_anlage	common	True	_+s_	_+s_	addition	addition
masse_+n_schlächterei	masse_+n_schlächterei	common	True	_+n_	_+n_	addition	addition
tide_+n_stieg	tide_+n_stieg	common	True	_+n_	_+n_	addition	addition
figur_+en_wissen	figur_+en_wissen	common	True	_+n_	_+n_	addition	addition
gruppe_+n_prüfung	gruppe_+n_prüfung	common	True	_+n_	_+n_	addition	addition
hölle_+n_brand	hölle_+n_brand	common	True	_+n_	_+n_	addition	addition
röhre_+n_stand	röhre_+n_stand	common	True	_+n_	_+n_	addition	addition
klarinette_+n_einsatz	klarinette_+n_einsatz	common	True	_+n_	_+n_	addition	addition
ziege_+n_maske	ziege_+n_maske	common	True	_+n_	_+n_	addition	addition
seele_+n_tagebuch	seele_+n_tagebuch	common	True	_+n_	_+n_	addition	addition
experte_+n_geschichte	experte_+n_geschichte	common	True	_+n_	_+n_	addition	addition
hose_+n_spanner		common	False	_+n_	none	addition	none
katze_+n_wurf	katze_+n_wurf	common	True	_+n_	_+n_	addition	addition
lesbe_+n_leben	lesbe_+n_leben	common	True	_+n_	_+n_	addition	addition
sünde_+n_waage	sünde_+n_waage	common	True	_+n_	_+n_	addition	addition
karte_+n_kompatibilität	karte_+n_kompatibilität	common	True	_+n_	_+n_	addition	addition
lärche_+n_straße	lärche_+n_straße	common	True	_+n_	_+n_	addition	addition
quant_+en_kommunikation	quanten_kommunikation	common	False	_+n_	_	addition	concatenation
rose_+n_malerei	rose_+n_malerei	common	True	_+n_	_+n_	addition	addition
platte_+n_meister	platte_+n_meister	common	True	_+n_	_+n_	addition	addition
stern_+en_rechner	stern_+en_rechner	common	True	_+n_	_+n_	addition	addition
hose_+n_segment	hose_+n_segment	common	True	_+n_	_+n_	addition	addition
glocke_+n_steuerung	glocke_+n_steuerung	common	True	_+n_	_+n_	addition	addition
harfe_+n_komposition	harfe_+n_komposition	common	True	_+n_	_+n_	addition	addition
echse_+n_liebhaber	echse_+n_liebhaber	common	True	_+n_	_+n_	addition	addition
katze_+n_liebhaber	katze_+n_liebhaber	common	True	_+n_	_+n_	addition	addition
auge_+n_riemen	auge_+n_riemen	common	True	_+n_	_+n_	addition	addition
autor_+en_feld	autor_+en_feld	common	True	_+n_	_+n_	addition	addition
wüste_+n_schurke		common	False	_+n_	none	addition	none
winde_+n_typ	wind_+en_typ	common	False	_+n_	_+n_	addition	addition
karte_+n_landschaft	karte_+n_landschaft	common	True	_+n_	_+n_	addition	addition
maßnahme_+n_ebene	maßnahme_+n_ebene	common	True	_+n_	_+n_	addition	addition
maschine_+n_rüstzeit	maschine_+n_rüstzeit	common	True	_+n_	_+n_	addition	addition
gebühr_+en_angelegenheit	gebühr_+en_angelegenheit	common	True	_+n_	_+n_	addition	addition
tinte_+n_rezeptur	tinte_+n_rezeptur	common	True	_+n_	_+n_	addition	addition
briefmarke_+n_messen	Briefmarkenmessen	common	False	_+n_	none	addition	none
idee_+n_fundus	idee_+n_fundus	common	True	_+n_	_+n_	addition	addition
variable_+n_eingabe	variable_+n_eingabe	common	True	_+n_	_+n_	addition	addition
straße_+n_katalog		common	False	_+n_	none	addition	none
prämie_+n_versicherer	prämie_+n_versicherer	common	True	_+n_	_+n_	addition	addition
walze_+n_verschleiß	walze_+n_verschleiß	common	True	_+n_	_+n_	addition	addition
premiere_+n_präsentation		common	False	_+n_	none	addition	none
präsident_+en_cup	präsidenten_cup	common	False	_+n_	_	addition	concatenation
seite_+n_bracke	seite_+n_bracke	common	True	_+n_	_+n_	addition	addition
mensch_+en_ratte	mensch_+en_ratte	common	True	_+n_	_+n_	addition	addition
angehörige_+n_stunde	angehörige_+n_stunde	common	True	_+n_	_+n_	addition	addition
hölle_+n_erlebnis	hölle_+n_erlebnis	common	True	_+n_	_+n_	addition	addition
sprache_-e_empfang	sprache_-e_empfang	common	True	_-e_	_-e_	deletion	deletion
schule_-e_staatssekretär	schule_-e_staatssekretär	common	True	_-e_	_-e_	deletion	deletion
kontrolle_-e_pflicht	kontrolle_-e_pflicht	common	True	_-e_	_-e_	deletion	deletion
wolle_-e_mantel	woll_mantel	common	False	_-e_	_	deletion	concatenation
hund_+e_krankengymnastin		common	False	_+e_	none	addition	none
referat_+e_seite	referat_+e_seite	common	True	_+e_	_+e_	addition	addition
apparat_+e_ausschuss	apparat_+e_ausschuss	common	True	_+e_	_+e_	addition	addition
brett_+er_lücke	brett_+er_lücke	common	True	_+er_	_+er_	addition	addition
mitglied_+er_sperre	mitglied_+er_sperre	common	True	_+er_	_+er_	addition	addition
ei_+er_mann	eier_mann	common	False	_+er_	_	addition	concatenation
wort_+=er_kette	wort_+=er_kette	common	True	_+=er_	_+=er_	addition_umlaut	addition_umlaut
huhn_+=er_leiter	huhn_+=er_leiter	common	True	_+=er_	_+=er_	addition_umlaut	addition_umlaut
blatt_+=er_suppe	blatt_+=er_suppe	common	True	_+=er_	_+=er_	addition_umlaut	addition_umlaut
gans_+=e_sänger	Gänsesänger	common	False	_+=e_	none	addition_umlaut	none
gast_+=e_etage		common	False	_+=e_	none	addition_umlaut	none
stand_+=e_gesellschaft	stand_+=e_gesellschaft	common	True	_+=e_	_+=e_	addition_umlaut	addition_umlaut
glaube_+ns_gesetz		common	False	_+ns_	none	addition	none
herz_+ens_eigenschaft	herzen_+s_eigenschaft	common	False	_+ns_	_+s_	addition	addition
name_+ns_roulette	name_+ns_roulette	common	True	_+ns_	_+ns_	addition	addition
vater_+=_suche	Vätersuche	common	False	_+=_	none	addition_umlaut	none
bruder_+=_heim	Brüderheim	common	False	_+=_	none	addition_umlaut	none
vater_+=_herz	väter_herz	common	False	_+=_	_	addition_umlaut	concatenation
